# Residuals   
# Time        	p             	Ux            	Uy            
364.2         	1.371722e-06	7.965423e-08	1.538531e-07
364.3         	1.462347e-06	7.984887e-08	1.544575e-07
364.4         	8.674047e-07	7.923136e-08	1.517847e-07
364.5         	1.239176e-06	7.917297e-08	1.515670e-07
364.6         	6.241566e-07	7.836424e-08	1.518404e-07
364.7         	8.117923e-07	7.832277e-08	1.516404e-07
364.8         	9.638621e-07	7.828745e-08	1.514637e-07
364.9         	1.362777e-06	7.835250e-08	1.516813e-07
365           	1.444344e-06	7.852926e-08	1.522758e-07
365.1         	8.565499e-07	7.810434e-08	1.499416e-07
365.2         	1.218916e-06	7.804705e-08	1.497247e-07
365.3         	6.085683e-07	7.738757e-08	1.497595e-07
365.4         	7.909593e-07	7.734578e-08	1.495605e-07
365.5         	9.389765e-07	7.731053e-08	1.493846e-07
365.6         	1.324568e-06	7.733686e-08	1.498240e-07
365.7         	1.399812e-06	7.747673e-08	1.504286e-07
365.8         	8.360568e-07	7.698967e-08	1.480183e-07
365.9         	1.188673e-06	7.693290e-08	1.478010e-07
366           	6.024455e-07	7.624723e-08	1.478534e-07
366.1         	7.855658e-07	7.620522e-08	1.476549e-07
366.2         	9.338010e-07	7.617015e-08	1.474798e-07
366.3         	1.069715e-06	7.613617e-08	1.473166e-07
366.4         	1.696915e-06	7.699132e-08	1.489768e-07
366.5         	1.021567e-06	7.602945e-08	1.461419e-07
366.6         	1.296751e-06	7.615030e-08	1.475187e-07
366.7         	8.249616e-07	7.477524e-08	1.453017e-07
366.8         	1.190730e-06	7.471127e-08	1.450790e-07
366.9         	1.818233e-06	7.536102e-08	1.476778e-07
367           	1.033689e-06	7.480816e-08	1.450114e-07
367.1         	1.345015e-06	7.513308e-08	1.461932e-07
367.2         	8.219423e-07	7.436238e-08	1.439707e-07
367.3         	1.172656e-06	7.430597e-08	1.437560e-07
367.4         	1.770887e-06	7.478914e-08	1.461725e-07
367.5         	1.011583e-06	7.399576e-08	1.436383e-07
367.6         	1.326226e-06	7.424804e-08	1.448250e-07
367.7         	8.062168e-07	7.355743e-08	1.426770e-07
367.8         	1.141075e-06	7.350529e-08	1.424696e-07
367.9         	1.736677e-06	7.404348e-08	1.447903e-07
368           	9.826561e-07	7.341219e-08	1.422522e-07
368.1         	1.348144e-06	7.318099e-08	1.425729e-07
368.2         	1.555981e-06	7.335613e-08	1.435360e-07
368.3         	8.822927e-07	7.300519e-08	1.414189e-07
368.4         	1.220387e-06	7.295434e-08	1.411909e-07
368.5         	5.950017e-07	7.246105e-08	1.412002e-07
368.6         	7.420345e-07	7.242035e-08	1.410047e-07
368.7         	8.628485e-07	7.238580e-08	1.408384e-07
368.8         	9.795357e-07	7.235465e-08	1.406860e-07
368.9         	1.380698e-06	7.232371e-08	1.412209e-07
369           	1.423128e-06	7.233549e-08	1.417329e-07
369.1         	8.432469e-07	7.171367e-08	1.393408e-07
369.2         	1.194449e-06	7.165611e-08	1.391016e-07
369.3         	6.028506e-07	7.101543e-08	1.393035e-07
369.4         	7.815723e-07	7.097152e-08	1.390981e-07
369.5         	9.248250e-07	7.093593e-08	1.389244e-07
369.6         	1.058654e-06	7.090465e-08	1.387669e-07
369.7         	1.690866e-06	7.178370e-08	1.402731e-07
369.8         	1.004807e-06	7.099293e-08	1.375590e-07
369.9         	1.278794e-06	7.110974e-08	1.389366e-07
370           	7.929792e-07	7.003087e-08	1.369441e-07
370.1         	1.139875e-06	6.997154e-08	1.367050e-07
370.2         	1.727389e-06	7.047950e-08	1.390417e-07
370.3         	9.865791e-07	6.980077e-08	1.365053e-07
370.4         	1.351703e-06	6.962575e-08	1.369719e-07
370.5         	1.550115e-06	6.978603e-08	1.378319e-07
370.6         	8.798780e-07	6.951690e-08	1.356867e-07
370.7         	1.222895e-06	6.945572e-08	1.354530e-07
370.8         	5.974515e-07	6.909957e-08	1.354221e-07
370.9         	7.503784e-07	6.905689e-08	1.352278e-07
371           	8.733077e-07	6.902297e-08	1.350598e-07
371.1         	9.929177e-07	6.899133e-08	1.349038e-07
371.2         	1.393510e-06	6.904595e-08	1.356365e-07
371.3         	1.431713e-06	6.896300e-08	1.360100e-07
371.4         	8.460972e-07	6.834259e-08	1.337379e-07
371.5         	1.192032e-06	6.827496e-08	1.334977e-07
371.6         	6.074173e-07	6.777786e-08	1.335703e-07
371.7         	7.873066e-07	6.773018e-08	1.333697e-07
371.8         	9.273146e-07	6.769342e-08	1.331978e-07
371.9         	1.057864e-06	6.766100e-08	1.330403e-07
372           	1.687306e-06	6.857316e-08	1.347201e-07
372.1         	1.002765e-06	6.776704e-08	1.320563e-07
372.2         	1.280131e-06	6.786929e-08	1.333952e-07
372.3         	7.995538e-07	6.656889e-08	1.313443e-07
372.4         	1.148336e-06	6.650148e-08	1.311045e-07
372.5         	1.743603e-06	6.703334e-08	1.335581e-07
372.6         	9.932793e-07	6.639921e-08	1.310854e-07
372.7         	1.357647e-06	6.626057e-08	1.315469e-07
372.8         	1.552289e-06	6.640202e-08	1.322868e-07
372.9         	8.803822e-07	6.615677e-08	1.302558e-07
373           	1.223817e-06	6.609315e-08	1.300102e-07
373.1         	5.956261e-07	6.580710e-08	1.299346e-07
373.2         	7.493590e-07	6.575960e-08	1.297318e-07
373.3         	8.729553e-07	6.572328e-08	1.295632e-07
373.4         	9.935656e-07	6.569120e-08	1.294120e-07
373.5         	1.394211e-06	6.580801e-08	1.302793e-07
373.6         	1.426619e-06	6.568062e-08	1.305652e-07
373.7         	8.372348e-07	6.513450e-08	1.283652e-07
373.8         	1.179929e-06	6.506559e-08	1.281148e-07
373.9         	5.976869e-07	6.463676e-08	1.281545e-07
374           	7.744382e-07	6.458505e-08	1.279460e-07
374.1         	9.136166e-07	6.454662e-08	1.277749e-07
374.2         	1.041509e-06	6.451312e-08	1.276206e-07
374.3         	1.669762e-06	6.540041e-08	1.294039e-07
374.4         	9.917672e-07	6.453129e-08	1.267275e-07
374.5         	1.342584e-06	6.409681e-08	1.275456e-07
374.6         	1.515836e-06	6.404680e-08	1.282648e-07
374.7         	8.852066e-07	6.342733e-08	1.261356e-07
374.8         	1.247060e-06	6.335227e-08	1.258754e-07
374.9         	6.271374e-07	6.306804e-08	1.258783e-07
375           	8.015231e-07	6.301614e-08	1.256706e-07
375.1         	9.388445e-07	6.297860e-08	1.254984e-07
375.2         	1.322253e-06	6.324974e-08	1.263904e-07
375.3         	1.398523e-06	6.331925e-08	1.267012e-07
375.4         	8.137389e-07	6.297562e-08	1.245619e-07
375.5         	1.145967e-06	6.290542e-08	1.243139e-07
375.6         	5.710863e-07	6.243532e-08	1.242664e-07
375.7         	7.352450e-07	6.238444e-08	1.240641e-07
375.8         	8.655852e-07	6.234681e-08	1.238958e-07
375.9         	9.872656e-07	6.231423e-08	1.237430e-07
376           	1.367397e-06	6.253619e-08	1.246008e-07
376.1         	1.403709e-06	6.243178e-08	1.248395e-07
376.2         	8.312978e-07	6.183489e-08	1.227595e-07
376.3         	1.175322e-06	6.175809e-08	1.225045e-07
376.4         	5.994455e-07	6.122777e-08	1.225146e-07
376.5         	7.816006e-07	6.117359e-08	1.223077e-07
376.6         	9.264475e-07	6.113438e-08	1.221362e-07
376.7         	1.058975e-06	6.110078e-08	1.219828e-07
376.8         	1.704352e-06	6.200501e-08	1.239960e-07
376.9         	1.009324e-06	6.119375e-08	1.214040e-07
377           	1.293177e-06	6.127681e-08	1.226773e-07
377.1         	7.966976e-07	6.006633e-08	1.206083e-07
377.2         	1.147425e-06	5.999143e-08	1.203559e-07
377.3         	1.751604e-06	6.051887e-08	1.227929e-07
377.4         	9.925446e-07	5.988410e-08	1.203684e-07
377.5         	1.360142e-06	5.983407e-08	1.209352e-07
377.6         	1.555350e-06	5.991216e-08	1.215256e-07
377.7         	8.800907e-07	5.967083e-08	1.196034e-07
377.8         	1.223225e-06	5.959936e-08	1.193506e-07
377.9         	6.010321e-07	5.939893e-08	1.192423e-07
378           	7.590863e-07	5.934594e-08	1.190394e-07
378.1         	8.868316e-07	5.930760e-08	1.188732e-07
378.2         	1.007484e-06	5.927497e-08	1.187264e-07
378.3         	1.655836e-06	5.994660e-08	1.207890e-07
378.4         	9.772652e-07	5.907554e-08	1.181957e-07
378.5         	1.326985e-06	5.892686e-08	1.188865e-07
378.6         	1.507925e-06	5.889060e-08	1.195182e-07
378.7         	8.724595e-07	5.854728e-08	1.175200e-07
378.8         	1.221667e-06	5.846599e-08	1.172617e-07
378.9         	6.161951e-07	5.827405e-08	1.170696e-07
379           	7.830914e-07	5.821866e-08	1.168652e-07
379.1         	9.148235e-07	5.817872e-08	1.166979e-07
379.2         	1.036217e-06	5.814471e-08	1.165491e-07
379.3         	1.717089e-06	5.886821e-08	1.188779e-07
379.4         	1.013582e-06	5.787316e-08	1.162359e-07
379.5         	1.306098e-06	5.793755e-08	1.174981e-07
379.6         	8.080724e-07	5.684021e-08	1.154655e-07
379.7         	1.160322e-06	5.676079e-08	1.152119e-07
379.8         	1.787536e-06	5.735104e-08	1.176900e-07
379.9         	1.010952e-06	5.677955e-08	1.151754e-07
380           	1.328459e-06	5.705364e-08	1.162719e-07
380.1         	7.934222e-07	5.647173e-08	1.143351e-07
380.2         	1.127313e-06	5.639752e-08	1.140891e-07
380.3         	1.728251e-06	5.692277e-08	1.164527e-07
380.4         	9.798816e-07	5.627185e-08	1.141671e-07
380.5         	1.347735e-06	5.627660e-08	1.147776e-07
380.6         	1.552472e-06	5.631879e-08	1.153456e-07
380.7         	8.738870e-07	5.606281e-08	1.134489e-07
380.8         	1.211088e-06	5.598888e-08	1.132000e-07
380.9         	5.943321e-07	5.581600e-08	1.129917e-07
381           	7.466426e-07	5.576127e-08	1.127947e-07
381.1         	8.714208e-07	5.572260e-08	1.126330e-07
381.2         	9.890173e-07	5.569013e-08	1.124891e-07
381.3         	1.388974e-06	5.599415e-08	1.137583e-07
381.4         	1.446148e-06	5.578810e-08	1.138732e-07
381.5         	8.460702e-07	5.517158e-08	1.118623e-07
381.6         	1.191879e-06	5.509278e-08	1.116066e-07
381.7         	6.152880e-07	5.455763e-08	1.115559e-07
381.8         	8.009064e-07	5.449827e-08	1.113484e-07
381.9         	9.483868e-07	5.445654e-08	1.111798e-07
382           	1.077382e-06	5.442230e-08	1.110321e-07
382.1         	1.774054e-06	5.534609e-08	1.131765e-07
382.2         	1.057004e-06	5.451766e-08	1.105946e-07
382.3         	1.363772e-06	5.461505e-08	1.118513e-07
382.4         	8.254138e-07	5.365456e-08	1.099430e-07
382.5         	1.184728e-06	5.357413e-08	1.096817e-07
382.6         	6.142951e-07	5.317043e-08	1.097685e-07
382.7         	8.052557e-07	5.311147e-08	1.095607e-07
382.8         	9.584087e-07	5.306993e-08	1.093930e-07
382.9         	1.092878e-06	5.303614e-08	1.092466e-07
383           	1.783636e-06	5.407943e-08	1.114436e-07
383.1         	1.034993e-06	5.356217e-08	1.089809e-07
383.2         	1.342582e-06	5.373486e-08	1.101986e-07
383.3         	8.151209e-07	5.294805e-08	1.083244e-07
383.4         	1.171592e-06	5.286703e-08	1.080629e-07
383.5         	5.927031e-07	5.239482e-08	1.079267e-07
383.6         	7.795015e-07	5.233577e-08	1.077234e-07
383.7         	9.321850e-07	5.229356e-08	1.075601e-07
383.8         	1.063363e-06	5.225938e-08	1.074188e-07
383.9         	1.740347e-06	5.322892e-08	1.096498e-07
384           	1.011868e-06	5.265451e-08	1.072198e-07
384.1         	1.316200e-06	5.280037e-08	1.084299e-07
384.2         	8.022791e-07	5.194269e-08	1.065709e-07
384.3         	1.153338e-06	5.186255e-08	1.063128e-07
384.4         	5.919372e-07	5.129949e-08	1.062377e-07
384.5         	7.825778e-07	5.124051e-08	1.060357e-07
384.6         	9.390670e-07	5.119826e-08	1.058750e-07
384.7         	1.072237e-06	5.116411e-08	1.057337e-07
384.8         	1.752223e-06	5.216542e-08	1.080500e-07
384.9         	1.023231e-06	5.151610e-08	1.056294e-07
385           	1.335658e-06	5.164731e-08	1.068515e-07
385.1         	8.151284e-07	5.071979e-08	1.049501e-07
385.2         	1.170784e-06	5.063939e-08	1.046902e-07
385.3         	5.963879e-07	5.012755e-08	1.045845e-07
385.4         	7.875886e-07	5.006810e-08	1.043814e-07
385.5         	9.458681e-07	5.002576e-08	1.042209e-07
385.6         	1.081611e-06	4.999190e-08	1.040795e-07
385.7         	1.771004e-06	5.102512e-08	1.063664e-07
385.8         	1.023309e-06	5.049105e-08	1.039871e-07
385.9         	1.337916e-06	5.066146e-08	1.051794e-07
386           	8.130618e-07	4.988301e-08	1.033396e-07
386.1         	1.168029e-06	4.980138e-08	1.030803e-07
386.2         	5.885648e-07	4.933990e-08	1.029065e-07
386.3         	7.752114e-07	4.927977e-08	1.027052e-07
386.4         	9.293349e-07	4.923686e-08	1.025462e-07
386.5         	1.061876e-06	4.920247e-08	1.024076e-07
386.6         	1.749218e-06	5.017590e-08	1.046922e-07
386.7         	1.014943e-06	4.957864e-08	1.023154e-07
386.8         	1.328079e-06	4.972896e-08	1.035020e-07
386.9         	8.071987e-07	4.889966e-08	1.016665e-07
387           	1.159191e-06	4.881774e-08	1.014111e-07
387.1         	5.906697e-07	4.831521e-08	1.012859e-07
387.2         	7.785921e-07	4.825543e-08	1.010879e-07
387.3         	9.334487e-07	4.821310e-08	1.009299e-07
387.4         	1.065042e-06	4.817884e-08	1.007917e-07
387.5         	1.755613e-06	4.917264e-08	1.031164e-07
387.6         	1.022731e-06	4.853830e-08	1.007750e-07
387.7         	1.337320e-06	4.868384e-08	1.019733e-07
387.8         	8.137417e-07	4.780957e-08	1.001084e-07
387.9         	1.167729e-06	4.772673e-08	9.985392e-08
388           	5.924490e-07	4.724649e-08	9.968992e-08
388.1         	7.802141e-07	4.718710e-08	9.949281e-08
388.2         	9.351146e-07	4.714557e-08	9.933660e-08
388.3         	1.065702e-06	4.711174e-08	9.919866e-08
388.4         	1.758162e-06	4.812484e-08	1.015029e-07
388.5         	1.018328e-06	4.756727e-08	9.919654e-08
388.6         	1.332010e-06	4.774178e-08	1.003785e-07
388.7         	8.076402e-07	4.696453e-08	9.856017e-08
388.8         	1.158432e-06	4.688224e-08	9.830759e-08
388.9         	5.837282e-07	4.643882e-08	9.810084e-08
389           	7.669784e-07	4.637940e-08	9.790703e-08
389.1         	9.177603e-07	4.633775e-08	9.775339e-08
389.2         	1.046064e-06	4.630371e-08	9.761815e-08
389.3         	1.728342e-06	4.727635e-08	9.989563e-08
389.4         	1.004507e-06	4.668019e-08	9.759794e-08
389.5         	1.312176e-06	4.684085e-08	9.877057e-08
389.6         	7.965807e-07	4.603169e-08	9.697310e-08
389.7         	1.142119e-06	4.595012e-08	9.672518e-08
389.8         	5.798672e-07	4.548227e-08	9.655411e-08
389.9         	7.620580e-07	4.542330e-08	9.636405e-08
390           	9.118007e-07	4.538170e-08	9.621300e-08
390.1         	1.039916e-06	4.534779e-08	9.608144e-08
390.2         	1.716197e-06	4.633463e-08	9.836532e-08
390.3         	9.983247e-07	4.572158e-08	9.611244e-08
390.4         	1.360589e-06	4.569921e-08	9.701915e-08
390.5         	1.534236e-06	4.556739e-08	9.732716e-08
390.6         	8.943321e-07	4.494833e-08	9.544438e-08
390.7         	1.232028e-06	4.496737e-08	9.607728e-08
390.8         	1.418411e-06	4.497914e-08	9.644844e-08
390.9         	8.118615e-07	4.461469e-08	9.476686e-08
391           	1.130372e-06	4.453406e-08	9.453612e-08
391.1         	1.765397e-06	4.517874e-08	9.668760e-08
391.2         	9.920996e-07	4.448670e-08	9.442041e-08
391.3         	1.375177e-06	4.459523e-08	9.522565e-08
391.4         	1.590135e-06	4.454163e-08	9.565136e-08
391.5         	8.910921e-07	4.412643e-08	9.391530e-08
391.6         	1.235847e-06	4.404603e-08	9.366754e-08
391.7         	6.042667e-07	4.383964e-08	9.339824e-08
391.8         	7.604871e-07	4.378112e-08	9.321374e-08
391.9         	8.890611e-07	4.373989e-08	9.306842e-08
392           	1.002560e-06	4.370604e-08	9.294014e-08
392.1         	1.678192e-06	4.456024e-08	9.523734e-08
392.2         	9.860990e-07	4.377512e-08	9.293247e-08
392.3         	1.354522e-06	4.375643e-08	9.376775e-08
392.4         	1.549595e-06	4.364657e-08	9.408148e-08
392.5         	8.922140e-07	4.313531e-08	9.228957e-08
392.6         	1.250742e-06	4.304445e-08	9.203626e-08
392.7         	6.312788e-07	4.276515e-08	9.175487e-08
392.8         	8.061413e-07	4.270527e-08	9.156673e-08
392.9         	9.475534e-07	4.266392e-08	9.141828e-08
393           	1.353144e-06	4.313928e-08	9.297254e-08
393.1         	1.462265e-06	4.303938e-08	9.294638e-08
393.2         	8.412622e-07	4.256189e-08	9.123171e-08
393.3         	1.182924e-06	4.247393e-08	9.098865e-08
393.4         	5.964155e-07	4.206271e-08	9.080695e-08
393.5         	7.715671e-07	4.200416e-08	9.062239e-08
393.6         	9.121621e-07	4.196349e-08	9.047679e-08
393.7         	1.033909e-06	4.193064e-08	9.034985e-08
393.8         	1.732460e-06	4.278809e-08	9.254576e-08
393.9         	1.013772e-06	4.195703e-08	9.014130e-08
394           	1.324045e-06	4.211545e-08	9.119584e-08
394.1         	7.912111e-07	4.143583e-08	8.953210e-08
394.2         	1.130229e-06	4.134966e-08	8.929263e-08
394.3         	1.772998e-06	4.200517e-08	9.153841e-08
394.4         	1.001020e-06	4.140842e-08	8.933735e-08
394.5         	1.337802e-06	4.170200e-08	9.039926e-08
394.6         	7.855411e-07	4.112477e-08	8.869807e-08
394.7         	1.111598e-06	4.104294e-08	8.846979e-08
394.8         	1.742966e-06	4.165206e-08	9.070353e-08
394.9         	9.806581e-07	4.093058e-08	8.853226e-08
395           	1.356031e-06	4.104106e-08	8.926579e-08
395.1         	1.571124e-06	4.099958e-08	8.965624e-08
395.2         	8.762504e-07	4.058936e-08	8.800419e-08
395.3         	1.213181e-06	4.050925e-08	8.776543e-08
395.4         	5.902303e-07	4.029795e-08	8.754039e-08
395.5         	7.416608e-07	4.024144e-08	8.736664e-08
395.6         	8.661990e-07	4.020285e-08	8.722921e-08
395.7         	9.768939e-07	4.017096e-08	8.710892e-08
395.8         	1.369361e-06	4.071535e-08	8.860790e-08
395.9         	1.449143e-06	4.053223e-08	8.854960e-08
396           	8.358241e-07	3.998033e-08	8.685852e-08
396.1         	1.173747e-06	3.989754e-08	8.661593e-08
396.2         	5.916246e-07	3.952809e-08	8.641376e-08
396.3         	7.656778e-07	3.946864e-08	8.623371e-08
396.4         	9.056469e-07	3.942810e-08	8.609374e-08
396.5         	1.025014e-06	3.939538e-08	8.597204e-08
396.6         	1.698971e-06	4.032151e-08	8.807169e-08
396.7         	9.974079e-07	3.955176e-08	8.579871e-08
396.8         	1.360659e-06	3.953786e-08	8.668406e-08
396.9         	1.549640e-06	3.941227e-08	8.692799e-08
397           	8.878677e-07	3.888863e-08	8.530028e-08
397.1         	1.245845e-06	3.879856e-08	8.505577e-08
397.2         	6.259375e-07	3.856278e-08	8.484818e-08
397.3         	8.024637e-07	3.850253e-08	8.466871e-08
397.4         	9.427629e-07	3.846146e-08	8.453016e-08
397.5         	1.338760e-06	3.900604e-08	8.603186e-08
397.6         	1.445328e-06	3.891183e-08	8.592013e-08
397.7         	8.233588e-07	3.849542e-08	8.430351e-08
397.8         	1.156632e-06	3.841011e-08	8.407434e-08
397.9         	5.793754e-07	3.807217e-08	8.387016e-08
398           	7.509934e-07	3.801402e-08	8.369925e-08
398.1         	8.863906e-07	3.797411e-08	8.356578e-08
398.2         	1.003040e-06	3.794340e-08	8.344965e-08
398.3         	1.672990e-06	3.879874e-08	8.556123e-08
398.4         	9.775540e-07	3.799763e-08	8.332034e-08
398.5         	1.335301e-06	3.805322e-08	8.410937e-08
398.6         	1.523658e-06	3.793676e-08	8.441048e-08
398.7         	8.683434e-07	3.752868e-08	8.281970e-08
398.8         	1.217988e-06	3.744304e-08	8.257306e-08
398.9         	6.112609e-07	3.729680e-08	8.232729e-08
399           	7.818347e-07	3.723690e-08	8.214772e-08
